timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,vel_x,vel_y,vel_z,bg_x,bg_y,bg_z,ba_x,ba_y,ba_z,grav_x,grav_y,grav_z,delta_pos_x,delta_pos_y,delta_pos_z,delta_rot_x,delta_rot_y,delta_rot_z,P_d0,P_d1,P_d2,P_d3,P_d4,P_d5,P_d6,P_d7,P_d8,P_d9,P_d10,P_d11,P_d12,P_d13,P_d14,P_d15,P_d16,P_d17,P_d18,P_d19,P_d20,P_d21,P_d22,effct_feat_num,feats_down_size,res_mean,icp_time,kdtree_size,global_match,wall_time,kdtree_incre_time,rebuild_active,rebuild_queue,safe_blocked,time_imu,time_ds,time_ekf,time_map,time_pub,buf_lidar,buf_imu
825.295506,-2.401699,-1.572152,0.339716,0.226268,-0.043239,-1.519919,0.037061,-0.112626,-0.039356,0.018293,-0.002501,-0.019949,-0.167617,-0.145463,-0.029926,1.637767,0.266662,-9.667631,0.007602,-0.009283,-0.008668,-0.001209,0.000029,-0.000978,0.0000455157,0.0001457410,0.0000403585,0.0000051930,0.0000102271,0.0000076538,0.0000047123,0.0000047266,0.0000066958,0.0000087771,0.0000091248,0.0000096950,0.0017012333,0.0028096439,0.0014690784,0.0002942415,0.0002947262,0.0002944661,0.0008404357,0.0008305617,0.0003401533,0.0000004548,0.0000004564,55,629,0.03625523,0.009803,68168.000000,0,1668.863648,0.001761,0,0,0,0.0005,0.0006,0.0098,0.0018,0.0003,-0.0025,2,-1664280443
825.395567,-2.400381,-1.576659,0.339388,0.225652,-0.044132,-1.520729,0.041332,-0.125781,-0.040536,0.018276,-0.002416,-0.019888,-0.168160,-0.145598,-0.029918,1.637768,0.266662,-9.667631,0.001318,-0.004507,-0.000328,0.000178,-0.001046,-0.000688,0.0000309636,0.0001089126,0.0000282773,0.0000049685,0.0000076146,0.0000071798,0.0000047123,0.0000047266,0.0000066958,0.0000087771,0.0000091248,0.0000096950,0.0014577612,0.0024776097,0.0012506382,0.0002942397,0.0002947062,0.0002944621,0.0008399631,0.0008302549,0.0003398110,0.0000004548,0.0000004564,56,629,0.03582434,0.009376,68165.000000,0,1668.912684,0.001546,0,0,0,0.0000,0.0001,0.0094,0.0016,0.0004,-0.0024,4,2137094402
825.495341,-2.399436,-1.578130,0.338783,0.225329,-0.044882,-1.521092,0.044830,-0.129806,-0.043048,0.018252,-0.002356,-0.019863,-0.168364,-0.145721,-0.029820,1.637769,0.266663,-9.667631,0.000944,-0.001471,-0.000605,0.000267,-0.000724,-0.000276,0.0000250961,0.0000876308,0.0000227632,0.0000048794,0.0000065985,0.0000069935,0.0000047123,0.0000047266,0.0000066958,0.0000087770,0.0000091248,0.0000096950,0.0013611970,0.0022859354,0.0011510969,0.0002942390,0.0002946987,0.0002944606,0.0008396838,0.0008301328,0.0003396562,0.0000004548,0.0000004564,55,629,0.03542299,0.009105,68166.000000,0,1668.962462,0.001272,0,0,0,0.0000,0.0001,0.0091,0.0013,0.0004,-0.0024,6,-764192871
825.595470,-2.382981,-1.614198,0.320570,0.227182,-0.041116,-1.521289,0.057699,-0.115263,-0.066009,0.018268,-0.002412,-0.019838,-0.168199,-0.145999,-0.029038,1.637769,0.266663,-9.667631,0.016455,-0.036069,-0.018213,-0.001122,0.003577,-0.000635,0.0000597464,0.0001766985,0.0000506899,0.0000052874,0.0000125722,0.0000079380,0.0000047123,0.0000047266,0.0000066958,0.0000087770,0.0000091248,0.0000096950,0.0037321912,0.0049832607,0.0035540423,0.0002977995,0.0002982538,0.0002980197,0.0008421308,0.0008324243,0.0003416771,0.0000004548,0.0000004564,49,618,0.04110062,0.010110,68162.000000,0,1669.013933,0.001440,0,0,0,0.0005,0.0006,0.0101,0.0015,0.0005,-0.0024,4,-1353582373
825.695506,-2.367922,-1.600329,0.313569,0.230601,-0.041849,-1.519874,0.107970,-0.043229,-0.060368,0.017921,-0.002474,-0.020005,-0.165769,-0.147297,-0.028364,1.637768,0.266664,-9.667631,0.015059,0.013870,-0.007001,0.002656,0.001790,0.001232,0.0000441881,0.0001376191,0.0000420579,0.0000049666,0.0000096054,0.0000073428,0.0000047123,0.0000047266,0.0000066958,0.0000087770,0.0000091248,0.0000096950,0.0020414478,0.0035098021,0.0019718562,0.0002947721,0.0002953201,0.0002949998,0.0008407562,0.0008313863,0.0003407052,0.0000004548,0.0000004564,56,695,0.04339877,0.019286,68153.000000,0,1669.274222,0.001439,0,0,0,0.0013,0.0016,0.0193,0.0015,0.0003,-0.0025,1,1559635723
825.795560,-2.365551,-1.604665,0.314598,0.233204,-0.039458,-1.520027,0.117742,-0.057574,-0.054483,0.017885,-0.002829,-0.019944,-0.165997,-0.147451,-0.028492,1.637763,0.266662,-9.667632,0.002371,-0.004336,0.001029,0.000228,0.003152,-0.000536,0.0000296616,0.0000874930,0.0000296848,0.0000048523,0.0000070287,0.0000069558,0.0000047122,0.0000047265,0.0000066957,0.0000087770,0.0000091247,0.0000096950,0.0017397746,0.0030191964,0.0016761534,0.0002947702,0.0002952871,0.0002949954,0.0008403033,0.0008311832,0.0003404981,0.0000004548,0.0000004564,59,695,0.04209070,0.011873,68154.000000,0,1669.315286,0.002326,0,0,0,0.0000,0.0002,0.0119,0.0024,0.0003,-0.0028,1,361313053
825.895456,-2.367105,-1.599584,0.313113,0.233883,-0.039241,-1.520186,0.111883,-0.041825,-0.062767,0.017855,-0.002872,-0.019926,-0.165499,-0.147190,-0.028261,1.637760,0.266662,-9.667632,-0.001554,0.005081,-0.001485,0.000317,0.000546,-0.000224,0.0000240217,0.0000687874,0.0000249949,0.0000048146,0.0000063608,0.0000068655,0.0000047121,0.0000047265,0.0000066953,0.0000087770,0.0000091247,0.0000096950,0.0016228363,0.0028384886,0.0015630549,0.0002947695,0.0002952797,0.0002949944,0.0008401374,0.0008310923,0.0003404181,0.0000004548,0.0000004564,54,695,0.04079784,0.011445,68145.000000,0,1669.365691,0.001712,0,0,0,0.0000,0.0002,0.0114,0.0018,0.0004,-0.0029,1,29863607
825.995427,-2.351763,-1.588262,0.305434,0.230073,-0.040628,-1.521123,0.029482,0.017578,0.010639,0.017936,-0.002926,-0.019922,-0.163494,-0.145888,-0.029020,1.637759,0.266662,-9.667632,0.015341,0.011322,-0.007678,-0.001607,-0.003361,-0.000549,0.0000475767,0.0001288978,0.0000552881,0.0000051083,0.0000104777,0.0000077870,0.0000047121,0.0000047265,0.0000066953,0.0000087770,0.0000091247,0.0000096950,0.0041971817,0.0053632968,0.0039569132,0.0002986900,0.0002991915,0.0002989153,0.0008435239,0.0008347234,0.0003442682,0.0000004548,0.0000004564,64,647,0.04419324,0.009639,68146.000000,0,1669.463496,0.001547,0,0,0,0.0005,0.0007,0.0096,0.0017,0.0004,-0.0029,2,-816300340
826.095559,-2.347418,-1.594832,0.309207,0.228454,-0.041847,-1.520540,0.046504,-0.000969,0.026592,0.017927,-0.002872,-0.019937,-0.163946,-0.146289,-0.029358,1.637758,0.266661,-9.667633,0.004345,-0.006569,0.003773,-0.000325,-0.001736,0.000792,0.0000323526,0.0000789264,0.0000345890,0.0000049275,0.0000078027,0.0000071802,0.0000047120,0.0000047265,0.0000066952,0.0000087770,0.0000091247,0.0000096950,0.0039549112,0.0049001837,0.0036214979,0.0002986897,0.0002991895,0.0002989151,0.0008432292,0.0008346005,0.0003440914,0.0000004548,0.0000004564,54,647,0.04232508,0.009933,68146.000000,0,1669.513275,0.002262,0,0,0,0.0000,0.0002,0.0099,0.0023,0.0004,-0.0029,2,636720413
826.195506,-2.360354,-1.593600,0.313388,0.226760,-0.045425,-1.523993,-0.060012,0.005077,0.034540,0.018093,-0.002777,-0.019830,-0.163831,-0.144458,-0.029462,1.637758,0.266661,-9.667633,-0.012936,0.001231,0.004181,0.001234,-0.003731,-0.003011,0.0000650538,0.0001760078,0.0000471581,0.0000050011,0.0000091419,0.0000076194,0.0000047120,0.0000047265,0.0000066952,0.0000087770,0.0000091247,0.0000096950,0.0028617151,0.0045747592,0.0023548796,0.0002990305,0.0002995387,0.0002992685,0.0008442568,0.0008354829,0.0003447523,0.0000004548,0.0000004564,47,667,0.04302592,0.010184,68147.000000,0,1669.564109,0.001445,0,0,0,0.0005,0.0006,0.0102,0.0015,0.0003,-0.0028,1,1202627087
826.295538,-2.375618,-1.586785,0.316216,0.225080,-0.047683,-1.521508,-0.101295,0.035030,0.032312,0.018142,-0.002688,-0.019960,-0.163416,-0.143619,-0.029519,1.637758,0.266661,-9.667633,-0.015264,0.006815,0.002828,0.000226,-0.002254,0.002768,0.0000488811,0.0001518403,0.0000426717,0.0000051172,0.0000133426,0.0000076792,0.0000047120,0.0000047265,0.0000066952,0.0000087770,0.0000091247,0.0000096950,0.0018948137,0.0031893373,0.0017494410,0.0002978594,0.0002983879,0.0002981054,0.0008438424,0.0008351452,0.0003444581,0.0000004548,0.0000004564,52,616,0.04454823,0.017335,68148.000000,0,1669.722744,0.001633,0,0,0,0.0010,0.0021,0.0173,0.0017,0.0003,-0.0027,1,272342989
826.395867,-2.391503,-1.573159,0.313309,0.222007,-0.049198,-1.520310,-0.129771,0.075793,0.014021,0.018214,-0.002615,-0.020025,-0.162746,-0.142836,-0.028587,1.637759,0.266662,-9.667633,-0.015885,0.013626,-0.002907,-0.001112,-0.002769,0.001526,0.0000398387,0.0001322702,0.0000385095,0.0000049438,0.0000082022,0.0000079333,0.0000047120,0.0000047265,0.0000066952,0.0000087770,0.0000091247,0.0000096950,0.0015932172,0.0026053882,0.0015411726,0.0002971791,0.0002976811,0.0002974251,0.0008436230,0.0008348502,0.0003440496,0.0000004548,0.0000004564,57,690,0.04376396,0.008925,68148.000000,0,1669.862684,0.002607,0,0,0,0.0005,0.0006,0.0089,0.0027,0.0005,-0.0026,3,-1636135405
826.495563,-2.404102,-1.562503,0.317487,0.224316,-0.050820,-1.518168,-0.128247,0.095061,0.024702,0.018131,-0.002644,-0.020097,-0.162438,-0.143064,-0.028981,1.637758,0.266661,-9.667633,-0.012599,0.010655,0.004178,0.002466,0.000596,0.002092,0.0000501128,0.0001199705,0.0000489566,0.0000052523,0.0000145099,0.0000077611,0.0000047120,0.0000047265,0.0000066952,0.0000087770,0.0000091247,0.0000096950,0.0020591208,0.0026730859,0.0020201476,0.0002971911,0.0002976931,0.0002974348,0.0008436919,0.0008349041,0.0003441800,0.0000004548,0.0000004564,48,639,0.03896699,0.008679,68148.000000,0,1669.912485,0.001855,0,0,0,0.0005,0.0006,0.0087,0.0019,0.0005,-0.0026,2,1431240936
826.595512,-2.412120,-1.560032,0.314789,0.226036,-0.048983,-1.519640,-0.112166,0.071602,0.000622,0.018167,-0.002731,-0.019989,-0.163249,-0.143568,-0.028137,1.637759,0.266662,-9.667632,-0.008019,0.002471,-0.002698,0.000032,0.002110,-0.001731,0.0000465418,0.0000990604,0.0000399169,0.0000049514,0.0000095255,0.0000075259,0.0000047120,0.0000047265,0.0000066951,0.0000087770,0.0000091247,0.0000096950,0.0016703740,0.0022568880,0.0015132312,0.0002958520,0.0002963573,0.0002960957,0.0008429135,0.0008337236,0.0003426393,0.0000004548,0.0000004564,54,650,0.04535472,0.010437,68149.000000,0,1670.164207,0.001523,0,0,0,0.0005,0.0006,0.0104,0.0016,0.0003,-0.0027,1,1601048005
826.695519,-2.409987,-1.561936,0.318986,0.227719,-0.046561,-1.520338,-0.103085,0.066157,0.018085,0.018181,-0.002883,-0.019927,-0.163355,-0.144055,-0.028848,1.637759,0.266661,-9.667633,0.002133,-0.001903,0.004197,-0.000380,0.002545,-0.001010,0.0000315088,0.0000726917,0.0000278545,0.0000048312,0.0000073193,0.0000071169,0.0000047120,0.0000047264,0.0000066951,0.0000087769,0.0000091247,0.0000096950,0.0014216649,0.0020411662,0.0013133313,0.0002958516,0.0002963488,0.0002960942,0.0008425939,0.0008332493,0.0003422617,0.0000004548,0.0000004564,58,650,0.03894251,0.008443,68149.000000,0,1670.211760,0.001608,0,0,0,0.0000,0.0001,0.0084,0.0016,0.0004,-0.0029,2,-1226464864
826.795500,-2.408609,-1.561832,0.319962,0.228974,-0.045329,-1.520675,-0.097174,0.066576,0.022255,0.018173,-0.002977,-0.019896,-0.163408,-0.144278,-0.028990,1.637760,0.266660,-9.667632,0.001378,0.000103,0.000975,0.000068,0.001544,-0.000525,0.0000256340,0.0000565718,0.0000233354,0.0000047940,0.0000065151,0.0000069404,0.0000047120,0.0000047264,0.0000066946,0.0000087769,0.0000091247,0.0000096949,0.0013262825,0.0019094463,0.0012386686,0.0002958514,0.0002963456,0.0002960935,0.0008423974,0.0008330645,0.0003421209,0.0000004548,0.0000004564,55,650,0.04091373,0.008818,68149.000000,0,1670.262149,0.001495,0,0,0,0.0000,0.0001,0.0088,0.0015,0.0004,-0.0030,6,-1081757516
826.895676,-2.421777,-1.535152,0.336504,0.229404,-0.043682,-1.523145,-0.039536,0.076330,0.086789,0.018257,-0.002983,-0.019852,-0.162382,-0.147042,-0.029674,1.637761,0.266661,-9.667632,-0.013168,0.026681,0.016543,-0.000662,0.001081,-0.002618,0.0000538657,0.0001508986,0.0000422639,0.0000049362,0.0000083283,0.0000083972,0.0000047120,0.0000047264,0.0000066946,0.0000087769,0.0000091247,0.0000096949,0.0045342884,0.0058134084,0.0042846647,0.0003003385,0.0003008276,0.0003005800,0.0008455731,0.0008355514,0.0003445422,0.0000004548,0.0000004564,57,611,0.04551611,0.008759,68149.000000,0,1670.312513,0.001280,0,0,0,0.0005,0.0006,0.0088,0.0013,0.0003,-0.0030,8,916680018
826.995685,-2.408329,-1.535032,0.326725,0.226182,-0.046342,-1.521596,0.045942,0.057251,-0.012153,0.018344,-0.002469,-0.020258,-0.163402,-0.148689,-0.027076,1.637761,0.266662,-9.667632,0.013448,0.000120,-0.009779,-0.000508,-0.003567,0.001982,0.0000484686,0.0001141075,0.0000348740,0.0000049044,0.0000074982,0.0000080226,0.0000047119,0.0000047264,0.0000066946,0.0000087769,0.0000091247,0.0000096949,0.0024189529,0.0035673579,0.0020270592,0.0002953958,0.0002960034,0.0002956959,0.0008435941,0.0008344338,0.0003434893,0.0000004548,0.0000004564,64,629,0.04535416,0.009035,68149.000000,0,1670.512830,0.001515,0,0,0,0.0005,0.0007,0.0090,0.0015,0.0003,-0.0025,2,1235359844
827.095614,-2.401560,-1.544742,0.323728,0.225346,-0.047377,-1.520387,0.077217,0.025664,-0.027443,0.018323,-0.002360,-0.020515,-0.164457,-0.149263,-0.026702,1.637761,0.266659,-9.667632,0.006769,-0.009710,-0.002997,0.000057,-0.001067,0.001343,0.0000338734,0.0000763884,0.0000248197,0.0000048084,0.0000062388,0.0000070416,0.0000047119,0.0000047263,0.0000066942,0.0000087769,0.0000091247,0.0000096949,0.0020405395,0.0030907204,0.0017159992,0.0002953929,0.0002959701,0.0002956690,0.0008431505,0.0008342153,0.0003433269,0.0000004548,0.0000004564,57,629,0.03526706,0.008859,68149.000000,0,1670.562186,0.001672,0,0,0,0.0000,0.0001,0.0089,0.0017,0.0004,-0.0024,4,847997336
827.195631,-2.377062,-1.556486,0.309792,0.224243,-0.047285,-1.521234,0.106828,-0.023051,-0.057396,0.018275,-0.002219,-0.020521,-0.165907,-0.149795,-0.025985,1.637761,0.266659,-9.667632,0.024498,-0.011744,-0.013936,-0.000755,-0.000711,-0.000771,0.0000744810,0.0001264512,0.0000587131,0.0000053046,0.0000100370,0.0000071346,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0045306106,0.0051540106,0.0043637899,0.0002980902,0.0002986567,0.0002983700,0.0008457888,0.0008372410,0.0003464245,0.0000004548,0.0000004564,46,592,0.04034858,0.009008,68149.000000,0,1670.612825,0.001510,0,0,0,0.0005,0.0006,0.0090,0.0015,0.0006,-0.0022,2,-972504988
827.295913,-2.371845,-1.546265,0.306060,0.225364,-0.049306,-1.524224,0.087519,0.031675,-0.058170,0.018216,-0.002238,-0.020409,-0.164867,-0.149436,-0.026096,1.637761,0.266659,-9.667632,0.005217,0.010221,-0.003732,0.002089,-0.000924,-0.002882,0.0000526797,0.0001583844,0.0000498085,0.0000053363,0.0000110520,0.0000085027,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0031602440,0.0047807089,0.0031010891,0.0002978625,0.0002984307,0.0002981457,0.0008459856,0.0008371002,0.0003463644,0.0000004548,0.0000004564,49,615,0.04335394,0.008440,68151.000000,0,1670.762250,0.003327,0,0,0,0.0005,0.0006,0.0084,0.0034,0.0003,-0.0022,1,-312698723
827.395782,-2.358774,-1.570359,0.296408,0.226009,-0.048599,-1.521336,0.100304,-0.060475,-0.079136,0.018225,-0.002195,-0.020497,-0.167003,-0.149559,-0.026018,1.637761,0.266659,-9.667632,0.013071,-0.024094,-0.009651,-0.000107,0.001158,0.002762,0.0000637050,0.0001660926,0.0000627894,0.0000054573,0.0000128475,0.0000074939,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0029073300,0.0040321517,0.0028387760,0.0002978885,0.0002984518,0.0002981687,0.0008460554,0.0008374001,0.0003466684,0.0000004548,0.0000004564,35,588,0.05412864,0.008447,68151.000000,0,1671.012271,0.001152,0,0,0,0.0005,0.0006,0.0084,0.0012,0.0003,-0.0022,1,-1391151223
827.495444,-2.356214,-1.572403,0.292383,0.226536,-0.048080,-1.521000,0.110376,-0.066024,-0.097085,0.018222,-0.002210,-0.020505,-0.167211,-0.149707,-0.025597,1.637762,0.266658,-9.667632,0.002561,-0.002044,-0.004026,0.000012,0.000699,0.000254,0.0000437144,0.0001154063,0.0000418915,0.0000051681,0.0000101480,0.0000072162,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0024981776,0.0034844922,0.0023932596,0.0002978882,0.0002984480,0.0002981684,0.0008457374,0.0008371802,0.0003464291,0.0000004548,0.0000004564,39,588,0.04660652,0.017767,68148.000000,0,1671.071153,0.001556,0,0,0,0.0000,0.0001,0.0178,0.0016,0.0004,-0.0022,1,329918073
827.595548,-2.357495,-1.566265,0.291388,0.228148,-0.045785,-1.520671,0.106089,-0.046047,-0.102789,0.018234,-0.002304,-0.020505,-0.166780,-0.149575,-0.025435,1.637763,0.266658,-9.667632,-0.001281,0.006138,-0.000994,-0.000381,0.002526,0.000024,0.0000354381,0.0000889280,0.0000318131,0.0000050254,0.0000087322,0.0000070959,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0023381656,0.0032074244,0.0021851036,0.0002978881,0.0002984458,0.0002981683,0.0008455727,0.0008370945,0.0003463246,0.0000004548,0.0000004564,37,588,0.04573225,0.008235,68149.000000,0,1671.111642,0.002555,0,0,0,0.0000,0.0002,0.0082,0.0026,0.0007,-0.0023,3,-1718340565
827.695474,-2.335795,-1.588727,0.273374,0.227065,-0.046245,-1.519214,0.064064,-0.093233,-0.042376,0.018230,-0.002308,-0.020524,-0.167276,-0.148856,-0.026771,1.637762,0.266657,-9.667632,0.021700,-0.022462,-0.018014,-0.000472,-0.000820,0.001559,0.0000528251,0.0001564079,0.0000480561,0.0000049965,0.0000111885,0.0000072958,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0058370339,0.0070114995,0.0057399244,0.0003034713,0.0003040232,0.0003037505,0.0008504984,0.0008417283,0.0003511439,0.0000004548,0.0000004564,62,624,0.04012112,0.009049,68149.000000,0,1671.163171,0.001479,0,0,0,0.0006,0.0008,0.0090,0.0017,0.0003,-0.0023,4,919448119
827.795641,-2.349210,-1.591112,0.298761,0.227373,-0.046141,-1.520124,-0.039699,-0.064526,0.123762,0.018228,-0.002372,-0.020475,-0.166341,-0.147534,-0.030009,1.637762,0.266657,-9.667632,-0.013415,-0.002385,0.025387,0.000166,0.000165,-0.000934,0.0000631769,0.0001442325,0.0000484656,0.0000052585,0.0000097478,0.0000073390,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0039017463,0.0053277216,0.0034445461,0.0003026225,0.0003031854,0.0003028999,0.0008501912,0.0008415123,0.0003508090,0.0000004548,0.0000004564,45,655,0.05299402,0.008559,68150.000000,0,1671.212349,0.001402,0,0,0,0.0005,0.0006,0.0086,0.0014,0.0004,-0.0024,2,1155442792
827.895493,-2.359230,-1.589010,0.302308,0.227218,-0.044984,-1.520783,-0.062512,-0.045381,0.074264,0.018310,-0.002383,-0.020436,-0.165758,-0.146865,-0.029172,1.637761,0.266657,-9.667632,-0.010020,0.002102,0.003547,-0.000801,0.000588,-0.000738,0.0000578466,0.0001433819,0.0000415884,0.0000050260,0.0000101766,0.0000081302,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0024059848,0.0039922869,0.0020763323,0.0003018963,0.0003024571,0.0003021743,0.0008499350,0.0008412864,0.0003506369,0.0000004548,0.0000004564,52,616,0.03909130,0.018807,68152.000000,0,1671.373362,0.001391,0,0,0,0.0009,0.0011,0.0188,0.0014,0.0003,-0.0024,2,-859779320
827.995594,-2.360635,-1.590721,0.301841,0.225970,-0.046564,-1.520867,-0.069470,-0.051744,0.071925,0.018308,-0.002298,-0.020441,-0.165886,-0.146708,-0.029167,1.637761,0.266657,-9.667632,-0.001405,-0.001712,-0.000466,0.000167,-0.001810,0.000134,0.0000399527,0.0000953081,0.0000289698,0.0000048655,0.0000074131,0.0000077125,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0020459126,0.0033952232,0.0017802410,0.0003018958,0.0003024510,0.0003021734,0.0008496605,0.0008411429,0.0003505111,0.0000004548,0.0000004564,48,616,0.02932285,0.012325,68153.000000,0,1671.415739,0.001227,0,0,0,0.0000,0.0002,0.0123,0.0013,0.0003,-0.0023,2,982648761
828.095698,-2.384901,-1.610334,0.306329,0.224162,-0.049003,-1.521162,-0.112749,-0.106634,0.043680,0.018291,-0.002223,-0.020426,-0.166737,-0.145218,-0.028249,1.637761,0.266656,-9.667632,-0.024266,-0.019612,0.004488,0.000342,-0.002738,0.000032,0.0000539162,0.0001359760,0.0000421418,0.0000049682,0.0000084664,0.0000076978,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0024665985,0.0034961854,0.0021862837,0.0003024370,0.0003029845,0.0003027113,0.0008504465,0.0008417972,0.0003511584,0.0000004548,0.0000004564,55,653,0.05440838,0.014520,68154.000000,0,1671.468339,0.002122,0,0,0,0.0005,0.0006,0.0145,0.0022,0.0005,-0.0022,1,1945659802
828.195640,-2.387124,-1.608986,0.322910,0.228968,-0.044494,-1.522242,-0.076554,-0.069268,0.111350,0.018222,-0.002659,-0.020270,-0.165458,-0.146963,-0.029598,1.637761,0.266656,-9.667632,-0.002223,0.001348,0.016581,0.000380,0.005801,-0.001778,0.0000622462,0.0001421436,0.0000585452,0.0000057463,0.0000116330,0.0000079865,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0020348445,0.0028547781,0.0019539036,0.0003005485,0.0003011235,0.0003008217,0.0008499728,0.0008412018,0.0003508408,0.0000004548,0.0000004564,48,633,0.04337124,0.010723,68155.000000,0,1671.564500,0.001942,0,0,0,0.0005,0.0006,0.0107,0.0020,0.0004,-0.0027,2,-2060295073
828.295534,-2.392264,-1.612063,0.329953,0.226178,-0.045060,-1.520068,-0.067145,-0.068325,0.097298,0.018383,-0.002442,-0.020493,-0.165041,-0.147263,-0.028864,1.637761,0.266657,-9.667632,-0.005140,-0.003077,0.007043,-0.001552,-0.001875,0.002397,0.0000447988,0.0001223881,0.0000416238,0.0000049683,0.0000087604,0.0000083336,0.0000047119,0.0000047263,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0012868214,0.0021134099,0.0011600814,0.0002980724,0.0002986380,0.0002983513,0.0008489988,0.0008398492,0.0003492404,0.0000004548,0.0000004564,57,687,0.03353853,0.022380,68157.000000,0,1671.727558,0.001293,0,0,0,0.0015,0.0019,0.0224,0.0013,0.0003,-0.0024,1,922431764
828.395509,-2.398636,-1.610460,0.336285,0.225443,-0.043255,-1.521811,-0.064147,-0.052854,0.087233,0.018491,-0.002446,-0.020394,-0.164062,-0.147400,-0.027958,1.637761,0.266657,-9.667632,-0.006372,0.001604,0.006332,-0.001551,0.000539,-0.001827,0.0000369176,0.0001212954,0.0000367523,0.0000051366,0.0000086043,0.0000079889,0.0000047119,0.0000047262,0.0000066942,0.0000087768,0.0000091247,0.0000096949,0.0012122107,0.0020042119,0.0011360908,0.0002968250,0.0002973685,0.0002970949,0.0008483092,0.0008387166,0.0003482206,0.0000004548,0.0000004564,59,644,0.04335487,0.009226,68159.000000,0,1671.812978,0.002610,0,0,0,0.0005,0.0006,0.0092,0.0027,0.0008,-0.0024,4,-497139339
